Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
76,0.8501,0.6499,0.7864,0.7851,0.7941,0.8473,0.7016,0.7667,0.7767,0.7620,0.9967,0.0138,0.9967,0.9967,0.9967
77,0.8497,0.6513,0.7869,0.7893,0.7908,0.8387,0.6992,0.7593,0.7650,0.7571,0.9971,0.0158,0.9972,0.9972,0.9972
78,0.8507,0.6450,0.7834,0.7809,0.7955,0.8448,0.7008,0.7629,0.7784,0.7547,0.9964,0.0145,0.9964,0.9964,0.9964
79,0.8537,0.6342,0.7908,0.7895,0.7956,0.8473,0.6926,0.7666,0.7745,0.7607,0.9952,0.0171,0.9952,0.9952,0.9952
80,0.8543,0.6434,0.7928,0.7815,0.8154,0.8489,0.7040,0.7763,0.7983,0.7627,0.9959,0.0160,0.9959,0.9959,0.9959
81,0.8520,0.6416,0.7875,0.7844,0.7957,0.8493,0.7012,0.7698,0.7804,0.7631,0.9953,0.0178,0.9954,0.9954,0.9954
82,0.8533,0.6391,0.7925,0.7866,0.8045,0.8444,0.7039,0.7660,0.7792,0.7564,0.9954,0.0164,0.9954,0.9954,0.9954
83,0.8530,0.6470,0.7926,0.7902,0.8019,0.8420,0.7047,0.7573,0.7682,0.7509,0.9952,0.0163,0.9953,0.9953,0.9952
84,0.8488,0.6389,0.7894,0.7924,0.7909,0.8403,0.6898,0.7584,0.7592,0.7597,0.9957,0.0158,0.9958,0.9958,0.9958
85,0.8514,0.6399,0.7879,0.7897,0.7923,0.8407,0.6944,0.7603,0.7647,0.7590,0.9964,0.0135,0.9964,0.9964,0.9964
86,0.8530,0.6351,0.7897,0.7848,0.8027,0.8485,0.6953,0.7664,0.7811,0.7577,0.9960,0.0151,0.9960,0.9960,0.9960
87,0.8530,0.6434,0.7908,0.7887,0.8011,0.8460,0.7015,0.7655,0.7810,0.7570,0.9953,0.0154,0.9953,0.9953,0.9953
88,0.8527,0.6405,0.7914,0.7879,0.8001,0.8473,0.7024,0.7681,0.7813,0.7590,0.9947,0.0168,0.9947,0.9947,0.9947
89,0.8507,0.6411,0.7871,0.7841,0.7964,0.8468,0.6913,0.7683,0.7794,0.7615,0.9951,0.0181,0.9950,0.9950,0.9950
90,0.8491,0.6431,0.7873,0.7913,0.7874,0.8415,0.6940,0.7597,0.7598,0.7610,0.9958,0.0169,0.9959,0.9959,0.9959
91,0.8517,0.6424,0.7893,0.7889,0.7954,0.8452,0.6972,0.7663,0.7757,0.7606,0.9955,0.0180,0.9955,0.9955,0.9955
92,0.8520,0.6385,0.7885,0.7788,0.8052,0.8485,0.7057,0.7733,0.7919,0.7600,0.9952,0.0162,0.9952,0.9952,0.9952
93,0.8523,0.6506,0.7887,0.7892,0.7941,0.8440,0.7047,0.7663,0.7765,0.7613,0.9966,0.0151,0.9966,0.9966,0.9966
94,0.8559,0.6405,0.7947,0.7868,0.8096,0.8485,0.7005,0.7655,0.7829,0.7546,0.9959,0.0165,0.9960,0.9960,0.9959
95,0.8527,0.6468,0.7875,0.7764,0.8108,0.8481,0.7083,0.7641,0.7898,0.7495,0.9956,0.0167,0.9956,0.9956,0.9956
96,0.8504,0.6413,0.7893,0.7900,0.7924,0.8444,0.6984,0.7655,0.7744,0.7601,0.9964,0.0158,0.9964,0.9964,0.9964
97,0.8523,0.6355,0.7893,0.7888,0.7942,0.8432,0.6985,0.7622,0.7670,0.7590,0.9960,0.0152,0.9960,0.9960,0.9960
98,0.8533,0.6445,0.7888,0.7849,0.7988,0.8428,0.6971,0.7645,0.7746,0.7580,0.9954,0.0173,0.9955,0.9955,0.9955
99,0.8520,0.6492,0.7901,0.7874,0.7991,0.8489,0.7040,0.7662,0.7772,0.7597,0.9961,0.0159,0.9961,0.9961,0.9961
100,0.8533,0.6389,0.7905,0.7905,0.7952,0.8464,0.6972,0.7661,0.7739,0.7608,0.9966,0.0147,0.9966,0.9966,0.9966
